Product Link,Title,Category,Price,Color,Size,Description,Pictures
https://www.yoox.com/us/17834146ET/item#dept=shoesmen&queryID=fcc67b9bad01037a6eafcf25125f0ee9,SANTONI,LOAFERS,$299,Dark brown,"10.5, US, 11.5, US","suede, tassels, solid color, leather lining, round toe, flat, leather sole, contains non-textile parts of animal origin, slippers, large sized","https://www.yoox.com/images/items/17/17834146ET_10_f.jpg, https://www.yoox.com/images/items/17/17834146ET_10_r.jpg, https://www.yoox.com/images/items/17/17834146ET_10_d.jpg, https://www.yoox.com/images/items/17/17834146ET_10_e.jpg"
https://www.yoox.com/us/17170581EI/item#dept=shoesmen&queryID=34d255c20f86725810acbe026fb05c74,VALENTINO GARAVANI,ESPADRILLES,$134,Military green,"6, US, 7, US","canvas, brand logo, camouflage, leather lining, round toeline, flat, rope wedge, rubber cleated sole, contains non-textile parts of animal origin, small sized","https://www.yoox.com/images/items/17/17170581EI_10_f.jpg, https://www.yoox.com/images/items/17/17170581EI_10_r.jpg, https://www.yoox.com/images/items/17/17170581EI_10_d.jpg, https://www.yoox.com/images/items/17/17170581EI_10_e.jpg"
https://www.yoox.com/us/17648244FS/item#dept=shoesmen&queryID=51326621fbaf7ddba3725e4461303e3e,FEAR OF GOD,SNEAKERS,$203,Black,"4, US, 5, US, 6, US, 7, US","leather, nubuck, no appliqués, solid color, leather backing, laces, round toeline, flat, rubber cleated sole, contains non-textile parts of animal origin, low-tops & trainers","https://www.yoox.com/images/items/17/17648244FS_10_f.jpg, https://www.yoox.com/images/items/17/17648244FS_10_r.jpg, https://www.yoox.com/images/items/17/17648244FS_10_d.jpg, https://www.yoox.com/images/items/17/17648244FS_10_e.jpg"
https://www.yoox.com/us/17800630SM/item#dept=shoesmen&queryID=34d255c20f86725810acbe026fb05c74,BALDININI,ANKLE BOOTS,$137,Black,"9, US, 11, US, 12, US, 13, US","textured leather, no appliqués, solid color, leather lining, zipper fastening, round toe, square heel, rubber sole, contains non-textile parts of animal origin, calf boots","https://www.yoox.com/images/items/17/17800630SM_10_f.jpg, https://www.yoox.com/images/items/17/17800630SM_10_r.jpg, https://www.yoox.com/images/items/17/17800630SM_10_d.jpg, https://www.yoox.com/images/items/17/17800630SM_10_e.jpg"
https://www.yoox.com/us/17891485JG/item#dept=shoesmen&queryID=d9381d840ef692b075289b7456443e97,MIZUNO,SNEAKERS,$64,Off white,"7, US, 8, US, 8.5, US, 11.5, US","suede, shell, brand logo, multicolor, fabric inner, lace-up, round toe, flat, rubber cleated sole, contains non-textile parts of animal origin, low-top sneakers","https://www.yoox.com/images/items/17/17891485JG_10_f.jpg, https://www.yoox.com/images/items/17/17891485JG_10_r.jpg, https://www.yoox.com/images/items/17/17891485JG_10_d.jpg, https://www.yoox.com/images/items/17/17891485JG_10_e.jpg"
https://www.yoox.com/us/17865642JT/item#dept=shoesmen&queryID=db5ddcb14cd7ef98f3002e7e68ecb9a5,K SWISS,SNEAKERS,$36,White,"8, US, 9, US, 10, US, 10.5, US, 11.5, US","leather, shell, brand logo, two-tone, fully lined, lace-up, round toe, flat, rubber cleated sole, contains non-textile parts of animal origin, low-top sneakers","https://www.yoox.com/images/items/17/17865642JT_10_f.jpg, https://www.yoox.com/images/items/17/17865642JT_10_r.jpg, https://www.yoox.com/images/items/17/17865642JT_10_d.jpg, https://www.yoox.com/images/items/17/17865642JT_10_e.jpg"
https://www.yoox.com/us/11350418NB/item#dept=shoesmen&queryID=054ce3c82498ffbfe2611270e53d631b,DOLCE&GABBANA,LACED SHOES,$172,Black,"6.5, US, 7, US, 7.5, US, 8, US, 8.5, US, 9, US, , , , , , ","textured leather, no appliqués, solid color, leather lining, round toe, flat, rubber sole, contains non-textile parts of animal origin, oxford shoes","https://www.yoox.com/images/items/11/11350418NB_10_f.jpg, https://www.yoox.com/images/items/11/11350418NB_10_r.jpg, https://www.yoox.com/images/items/11/11350418NB_10_d.jpg, https://www.yoox.com/images/items/11/11350418NB_10_e.jpg"
https://www.yoox.com/us/17868633SF/item#dept=shoesmen&queryID=5f76147952834f906d5371ca620bac62,GIOVANNI CONTI,LOAFERS,$160,Black,"7, US, 9, US","patent leather, crystals, solid color with appliqués, leather lining, round toe, flat, leather/rubber sole, contains non-textile parts of animal origin, loafers","https://www.yoox.com/images/items/17/17868633SF_10_f.jpg, https://www.yoox.com/images/items/17/17868633SF_10_r.jpg, https://www.yoox.com/images/items/17/17868633SF_10_d.jpg, https://www.yoox.com/images/items/17/17868633SF_10_e.jpg"
https://www.yoox.com/us/17101109JQ/item#dept=shoesmen&queryID=51326621fbaf7ddba3725e4461303e3e,GEOX,LOAFERS,$60,Midnight blue,"6, US, 7, US, 10, US, 10.5, US, 12, US, 12.5, US","driving shoes, leather, solid color, brand logo, leather lining, round toe, flat, rubber sole, contains non-textile parts of animal origin","https://www.yoox.com/images/items/17/17101109JQ_10_f.jpg, https://www.yoox.com/images/items/17/17101109JQ_10_r.jpg, https://www.yoox.com/images/items/17/17101109JQ_10_d.jpg, https://www.yoox.com/images/items/17/17101109JQ_10_e.jpg"
https://www.yoox.com/us/17600108SB/item#dept=shoesmen&queryID=054ce3c82498ffbfe2611270e53d631b,HOGAN,SNEAKERS,$162,Marigold,"6, US, 6.5, US, 7, US, , , , ","leather, techno fabric, suede effect, brand logo, multicolor pattern, leather backing, laces, round toeline, flat, rubber cleated sole, contains non-textile parts of animal origin, low-tops & trainers, large sized","https://www.yoox.com/images/items/17/17600108SB_10_f.jpg, https://www.yoox.com/images/items/17/17600108SB_10_r.jpg, https://www.yoox.com/images/items/17/17600108SB_10_d.jpg, https://www.yoox.com/images/items/17/17600108SB_10_e.jpg"
https://www.yoox.com/us/17912176CO/item#dept=shoesmen&queryID=d9381d840ef692b075289b7456443e97,EMPORIO ARMANI,ANKLE BOOTS,$234,Grey,"6.5, US, 7, US, 9.5, US","rain ankle boots, rubber, knitted, two-tone, brand logo, fully lined, round toe, flat, rubber cleated sole","https://www.yoox.com/images/items/17/17912176CO_10_f.jpg, https://www.yoox.com/images/items/17/17912176CO_10_r.jpg, https://www.yoox.com/images/items/17/17912176CO_10_d.jpg, https://www.yoox.com/images/items/17/17912176CO_10_e.jpg"
https://www.yoox.com/us/17914203TQ/item#dept=shoesmen&queryID=7ee03700c6e76bcfe1ddc02371f1d8c9,NEW BALANCE,SNEAKERS,$88,Grey,"7, US, 8, US, 8.5, US, 9, US, 9.5, US, 10, US, 11, US, , ","low-top sneakers, leather, shell, brand logo, two-tone, technical fabric inner, lace-up, round toe, flat, rubber cleated sole, lifestyle, contains non-textile parts of animal origin, small sized","https://www.yoox.com/images/items/17/17914203TQ_10_f.jpg, https://www.yoox.com/images/items/17/17914203TQ_10_r.jpg, https://www.yoox.com/images/items/17/17914203TQ_10_d.jpg, https://www.yoox.com/images/items/17/17914203TQ_10_e.jpg"
https://www.yoox.com/us/17406522QG/item#dept=shoesmen&queryID=054ce3c82498ffbfe2611270e53d631b,PALM ANGELS,SNEAKERS,$139,Beige,,"techno fabric, leather, suede effect, brand logo, two-tone, leather backing, laces, round toeline, flat, rubber cleated sole, contains non-textile parts of animal origin, low-tops & trainers","https://www.yoox.com/images/items/17/17406522QG_10_f.jpg, https://www.yoox.com/images/items/17/17406522QG_10_r.jpg, https://www.yoox.com/images/items/17/17406522QG_10_d.jpg, https://www.yoox.com/images/items/17/17406522QG_10_e.jpg"
https://www.yoox.com/us/17481406JM/item#dept=shoesmen&queryID=5f76147952834f906d5371ca620bac62,DOLCE&GABBANA,MULES AND CLOGS,$212,Black,"6, US, 7, US, 8, US, 10, US","no appliqués, brand logo, solid color, leather backing, round toeline, flat, rubber cleated sole, contains non-textile parts of animal origin, mules model","https://www.yoox.com/images/items/17/17481406JM_10_f.jpg, https://www.yoox.com/images/items/17/17481406JM_10_r.jpg, https://www.yoox.com/images/items/17/17481406JM_10_d.jpg, https://www.yoox.com/images/items/17/17481406JM_10_e.jpg"
https://www.yoox.com/us/11952356RX/item#dept=shoesmen&queryID=51326621fbaf7ddba3725e4461303e3e,TOD'S,ANKLE BOOTS,$348,Black,"6.5, US, 7, US, 7.5, US, 8, US, 8.5, US, 9, US, 9.5, US, , ","leather, brand logo, solid color, leather backing, laces, round toeline, flat, rubber cleated sole, contains non-textile parts of animal origin, desert boots","https://www.yoox.com/images/items/11/11952356RX_10_f.jpg, https://www.yoox.com/images/items/11/11952356RX_10_r.jpg, https://www.yoox.com/images/items/11/11952356RX_10_d.jpg, https://www.yoox.com/images/items/11/11952356RX_10_e.jpg"
https://www.yoox.com/us/17410426PS/item#dept=shoesmen&queryID=51326621fbaf7ddba3725e4461303e3e,GIUSEPPE ZANOTTI,ANKLE BOOTS,$286,Black,"9, US, 9.5, US, 10, US","leather, no appliqués, solid color, leather backing, laces, round toeline, square heel, rubber cleated sole, contains non-textile parts of animal origin, chunky boots","https://www.yoox.com/images/items/17/17410426PS_10_f.jpg, https://www.yoox.com/images/items/17/17410426PS_10_r.jpg, https://www.yoox.com/images/items/17/17410426PS_10_d.jpg, https://www.yoox.com/images/items/17/17410426PS_10_e.jpg"
https://www.yoox.com/us/17912658JC/item#dept=shoesmen&queryID=7ee03700c6e76bcfe1ddc02371f1d8c9,SOLDINI,LOAFERS,$109,Black,"4, US, 8, US, 10, US, 11, US, 12, US","penny loafers, leather, no appliqués, solid color, leather lining, round toe, flat, rubber sole, contains non-textile parts of animal origin","https://www.yoox.com/images/items/17/17912658JC_10_f.jpg, https://www.yoox.com/images/items/17/17912658JC_10_r.jpg, https://www.yoox.com/images/items/17/17912658JC_10_d.jpg, https://www.yoox.com/images/items/17/17912658JC_10_e.jpg"
https://www.yoox.com/us/17512679VM/item#dept=shoesmen&queryID=cecfa13f81ea2f7d5135782d0fd9e706,8 by YOOX,SNEAKERS,$54,Midnight blue,"7, US, 8, US, 9, US","leather, nubuck, no appliqués, two-tone, leather backing, laces, round toeline, flat, rubber sole, contains non-textile parts of animal origin, low-tops & trainers","https://www.yoox.com/images/items/17/17512679VM_10_f.jpg, https://www.yoox.com/images/items/17/17512679VM_10_r.jpg, https://www.yoox.com/images/items/17/17512679VM_10_d.jpg, https://www.yoox.com/images/items/17/17512679VM_10_e.jpg, https://www.yoox.com/images/items/17/17512679VM_10_a.jpg"
https://www.yoox.com/us/17554417BJ/item#dept=shoesmen&queryID=fcc67b9bad01037a6eafcf25125f0ee9,DOLCE&GABBANA,SNEAKERS,$495,Silver,"6, US, 6.5, US, 7.5, US","leather, metallic, brand logo, two-tone, lace-up, round toe, flat, rubber sole, contains non-textile parts of animal origin, high-top sneakers","https://www.yoox.com/images/items/17/17554417BJ_10_f.jpg, https://www.yoox.com/images/items/17/17554417BJ_10_r.jpg, https://www.yoox.com/images/items/17/17554417BJ_10_d.jpg, https://www.yoox.com/images/items/17/17554417BJ_10_e.jpg"
https://www.yoox.com/us/11471557UM/item#dept=shoesmen&queryID=51326621fbaf7ddba3725e4461303e3e,GIOVANNI CONTI,ANKLE BOOTS,$241,Black,"8, US, 9, US, 13, US","ankle boots, leather, solid color, no appliqués, unlined, zipper fastening, round toe, square heel, lug sole, contains non-textile parts of animal origin",
https://www.yoox.com/us/17693611CD/item#dept=shoesmen&queryID=d9381d840ef692b075289b7456443e97,THOM BROWNE,SNEAKERS,$307,White,,"leather, suede effect, brand logo, two-tone, leather backing, laces, round toeline, flat, rubber sole, contains non-textile parts of animal origin, low-tops & trainers","https://www.yoox.com/images/items/17/17693611CD_10_f.jpg, https://www.yoox.com/images/items/17/17693611CD_10_r.jpg, https://www.yoox.com/images/items/17/17693611CD_10_d.jpg, https://www.yoox.com/images/items/17/17693611CD_10_e.jpg"
https://www.yoox.com/us/17156434AX/item#dept=shoesmen&queryID=51326621fbaf7ddba3725e4461303e3e,VERSACE,ANKLE BOOTS,$441,Black,,"leather, strap detailing, brand logo, solid color, leather lining, laces, round toeline, square heel, lug sole, contains non-textile parts of animal origin","https://www.yoox.com/images/items/17/17156434AX_10_f.jpg, https://www.yoox.com/images/items/17/17156434AX_10_r.jpg, https://www.yoox.com/images/items/17/17156434AX_10_d.jpg, https://www.yoox.com/images/items/17/17156434AX_10_e.jpg"
https://www.yoox.com/us/17784276PF/item#dept=shoesmen&queryID=cecfa13f81ea2f7d5135782d0fd9e706,ROBERTO CAVALLI,ANKLE BOOTS,$300,Black,"7, US, 7.5, US, 8.5, US","leather, brand logo, solid color, leather lining, elasticized inserts, round toe, square heel, leather sole, contains non-textile parts of animal origin, chelsea boots","https://www.yoox.com/images/items/17/17784276PF_10_f.jpg, https://www.yoox.com/images/items/17/17784276PF_10_r.jpg, https://www.yoox.com/images/items/17/17784276PF_10_d.jpg, https://www.yoox.com/images/items/17/17784276PF_10_e.jpg"
https://www.yoox.com/us/17864784BV/item#dept=shoesmen&queryID=5f76147952834f906d5371ca620bac62,NEW BALANCE,SNEAKERS,$66,White,"11.5, US, 13, US","low-top sneakers, leather, solid color, brand logo, fabric inner, lace-up, round toe, rubber sole, lifestyle, contains non-textile parts of animal origin, small sized","https://www.yoox.com/images/items/17/17864784BV_10_f.jpg, https://www.yoox.com/images/items/17/17864784BV_10_r.jpg, https://www.yoox.com/images/items/17/17864784BV_10_d.jpg, https://www.yoox.com/images/items/17/17864784BV_10_e.jpg"
https://www.yoox.com/us/17449511IA/item#dept=shoesmen&queryID=51326621fbaf7ddba3725e4461303e3e,MARNI,SANDALS,$239,Black,"8, US, 9, US","techno fabric, brand logo, multicolor pattern, rubber lining, round toeline, flat, rubber sole, pool slides","https://www.yoox.com/images/items/17/17449511IA_10_f.jpg, https://www.yoox.com/images/items/17/17449511IA_10_r.jpg, https://www.yoox.com/images/items/17/17449511IA_10_d.jpg, https://www.yoox.com/images/items/17/17449511IA_10_e.jpg"
https://www.yoox.com/us/17876010GC/item#dept=shoesmen&queryID=51326621fbaf7ddba3725e4461303e3e,MM6 MAISON MARGIELA,ANKLE BOOTS,$559,Black,"7, US, 8, US, 9, US, 10, US, 11, US, 12, US","leather, rubber, no appliqués, two-tone, leather lining, round toe, square heel, rubber cleated sole, contains non-textile parts of animal origin, chunky boots","https://www.yoox.com/images/items/17/17876010GC_10_f.jpg, https://www.yoox.com/images/items/17/17876010GC_10_r.jpg, https://www.yoox.com/images/items/17/17876010GC_10_d.jpg, https://www.yoox.com/images/items/17/17876010GC_10_e.jpg"
https://www.yoox.com/us/17601489AO/item#dept=shoesmen&queryID=d9381d840ef692b075289b7456443e97,TOD'S NO_CODE,SNEAKERS,$251,Black,"6, US, 6.5, US, 7, US, 7.5, US, 8, US","techno fabric, leather, brand logo, solid color, leather backing, round toeline, flat, rubber cleated sole, contains non-textile parts of animal origin, chunky sneakers","https://www.yoox.com/images/items/17/17601489AO_10_f.jpg, https://www.yoox.com/images/items/17/17601489AO_10_r.jpg, https://www.yoox.com/images/items/17/17601489AO_10_d.jpg, https://www.yoox.com/images/items/17/17601489AO_10_e.jpg"
https://www.yoox.com/us/17505342TO/item#dept=shoesmen&queryID=34d255c20f86725810acbe026fb05c74,BUSCEMI,SNEAKERS,$295,Blue,"7, US, 10, US","leather, textured leather, detachable application, brand logo, solid colour with appliqués, leather backing, round toeline, flat, rubber cleated sole, contains non-textile parts of animal origin, high-tops & trainers","https://www.yoox.com/images/items/17/17505342TO_10_f.jpg, https://www.yoox.com/images/items/17/17505342TO_10_r.jpg, https://www.yoox.com/images/items/17/17505342TO_10_d.jpg, https://www.yoox.com/images/items/17/17505342TO_10_e.jpg"
https://www.yoox.com/us/17834042BI/item#dept=shoesmen&queryID=7ee03700c6e76bcfe1ddc02371f1d8c9,SANTONI,SNEAKERS,$363,Black,"9, US, 10, US, 11, US, 12, US, 13, US","shell, brand logo, two-tone, unlined, lace-up, round toe, flat, rubber sole, contains non-textile parts of animal origin, low-top sneakers, large sized","https://www.yoox.com/images/items/17/17834042BI_10_f.jpg, https://www.yoox.com/images/items/17/17834042BI_10_r.jpg, https://www.yoox.com/images/items/17/17834042BI_10_d.jpg, https://www.yoox.com/images/items/17/17834042BI_10_e.jpg"
https://www.yoox.com/us/17891892DM/item#dept=shoesmen&queryID=cecfa13f81ea2f7d5135782d0fd9e706,MIZUNO,SNEAKERS,$51,Military green,"7.5, US, 8.5, US","denim, suede, brand logo, multicolor, technical fabric inner, lace-up, round toe, flat, rubber cleated sole, contains non-textile parts of animal origin, low-top sneakers","https://www.yoox.com/images/items/17/17891892DM_10_f.jpg, https://www.yoox.com/images/items/17/17891892DM_10_r.jpg, https://www.yoox.com/images/items/17/17891892DM_10_d.jpg, https://www.yoox.com/images/items/17/17891892DM_10_e.jpg"
https://www.yoox.com/us/17903423PL/item#dept=shoesmen&queryID=5f76147952834f906d5371ca620bac62,BALENCIAGA,LACED SHOES,$450,Black,"13, US, 14, US","Heel height: 1.5625""; Platform height: 1"" | Slides on | Round toe | High-top | Stretch knit upper; Oversized logo at sole edge | Spot clean | Upper: 92% Polyester, 8% Elastane; Lower: 100% Rubber | Made in Italy","https://www.yoox.com/images/items/17/17903423PL_10_f.jpg, https://www.yoox.com/images/items/17/17903423PL_10_r.jpg, https://www.yoox.com/images/items/17/17903423PL_10_d.jpg, https://www.yoox.com/images/items/17/17903423PL_10_e.jpg, https://www.yoox.com/images/items/17/17903423PL_10_a.jpg"
https://www.yoox.com/us/17810625BS/item#dept=shoesmen&queryID=d9381d840ef692b075289b7456443e97,TOD'S,LOAFERS,$255,Black,"6.5, US, 7, US, 7.5, US, 8, US, 8.5, US","leather, brand logo, solid color, leather lining, round toe, flat, pebbled sole, contains non-textile parts of animal origin, driving shoes","https://www.yoox.com/images/items/17/17810625BS_10_f.jpg, https://www.yoox.com/images/items/17/17810625BS_10_r.jpg, https://www.yoox.com/images/items/17/17810625BS_10_d.jpg, https://www.yoox.com/images/items/17/17810625BS_10_e.jpg"
https://www.yoox.com/us/17881193MV/item#dept=shoesmen&queryID=fcc67b9bad01037a6eafcf25125f0ee9,TOD'S,LOAFERS,$205,Black,"6.5, US, 7, US, 7.5, US, 8, US, 8.5, US, 9, US, 9.5, US","leather, brand logo, embellished, solid color with appliqués, leather lining, round toe, flat, pebbled sole, contains non-textile parts of animal origin, driving shoes","https://www.yoox.com/images/items/17/17881193MV_10_f.jpg, https://www.yoox.com/images/items/17/17881193MV_10_r.jpg, https://www.yoox.com/images/items/17/17881193MV_10_d.jpg, https://www.yoox.com/images/items/17/17881193MV_10_e.jpg"
https://www.yoox.com/us/17874475HO/item#dept=shoesmen&queryID=d9381d840ef692b075289b7456443e97,PHILIPPE MODEL,SNEAKERS,$82,Red,"7, US, 8, US, 9, US, 10, US, 11, US","coated fabric, brand logo, multicolor, fabric inner, lace-up, round toe, flat, rubber sole, low-top sneakers","https://www.yoox.com/images/items/17/17874475HO_10_f.jpg, https://www.yoox.com/images/items/17/17874475HO_10_r.jpg, https://www.yoox.com/images/items/17/17874475HO_10_d.jpg, https://www.yoox.com/images/items/17/17874475HO_10_e.jpg"
https://www.yoox.com/us/17894706PF/item#dept=shoesmen&queryID=fcc67b9bad01037a6eafcf25125f0ee9,GIORGIO ARMANI,SNEAKERS,$435,Black,,"leather, brand logo, solid color, leather lining, lace-up, round toe, flat, flatform, contains non-textile parts of animal origin, high-top sneakers","https://www.yoox.com/images/items/17/17894706PF_10_f.jpg, https://www.yoox.com/images/items/17/17894706PF_10_r.jpg, https://www.yoox.com/images/items/17/17894706PF_10_d.jpg, https://www.yoox.com/images/items/17/17894706PF_10_e.jpg"
https://www.yoox.com/us/17864921MD/item#dept=shoesmen&queryID=fcc67b9bad01037a6eafcf25125f0ee9,DOUCAL'S,SNEAKERS,$140,Dark brown,"6, US, 7, US, , , , , , ","suede, brand logo, solid color, leather lining, lace-up, round toe, flat, rubber cleated sole, contains non-textile parts of animal origin, large sized, low-top sneakers","https://www.yoox.com/images/items/17/17864921MD_10_f.jpg, https://www.yoox.com/images/items/17/17864921MD_10_r.jpg, https://www.yoox.com/images/items/17/17864921MD_10_d.jpg, https://www.yoox.com/images/items/17/17864921MD_10_e.jpg"
https://www.yoox.com/us/17889659IE/item#dept=shoesmen&queryID=054ce3c82498ffbfe2611270e53d631b,BRUNELLO CUCINELLI,ANKLE BOOTS,$788,Black,"6, US, 10, US","pebbled-leather, no appliqués, solid color, leather lining, lace-up, round toe, square heel, rubber cleated sole, contains non-textile parts of animal origin, lace-up ankle boots","https://www.yoox.com/images/items/17/17889659IE_10_f.jpg, https://www.yoox.com/images/items/17/17889659IE_10_r.jpg, https://www.yoox.com/images/items/17/17889659IE_10_d.jpg, https://www.yoox.com/images/items/17/17889659IE_10_e.jpg"
https://www.yoox.com/us/17648432PX/item#dept=shoesmen&queryID=51326621fbaf7ddba3725e4461303e3e,TOD'S,LOAFERS,$303,Black,"6.5, US, 7, US, 7.5, US, 8, US, 8.5, US","driving shoes, leather, textured leather, brand logo, solid color, leather backing, square toeline, flat, pebbled sole, contains non-textile parts of animal origin","https://www.yoox.com/images/items/17/17648432PX_10_f.jpg, https://www.yoox.com/images/items/17/17648432PX_10_r.jpg, https://www.yoox.com/images/items/17/17648432PX_10_d.jpg, https://www.yoox.com/images/items/17/17648432PX_10_e.jpg"
https://www.yoox.com/us/17884343QG/item#dept=shoesmen&queryID=db5ddcb14cd7ef98f3002e7e68ecb9a5,ROA,ANKLE BOOTS,$285,Sage green,"4, US, 4.5, US, 5, US, 5.5, US, 6, US, 6.5, US, 7, US, , , , , , , , ","leather, brand logo, two-tone, technical fabric inner, lace-up, round toe, square heel, rubber cleated sole, contains non-textile parts of animal origin, hiking boots","https://www.yoox.com/images/items/17/17884343QG_10_f.jpg, https://www.yoox.com/images/items/17/17884343QG_10_r.jpg, https://www.yoox.com/images/items/17/17884343QG_10_d.jpg, https://www.yoox.com/images/items/17/17884343QG_10_e.jpg"
https://www.yoox.com/us/17085253JP/item#dept=shoesmen&queryID=fcc67b9bad01037a6eafcf25125f0ee9,DOUCAL'S,ANKLE BOOTS,$80,Brown,"8, US, 9, US, 10, US, 12, US","desert boots, suede, no appliqués, solid color, leather lining, lace-up, round toe, flat, rubber sole, contains non-textile parts of animal origin, large sized","https://www.yoox.com/images/items/17/17085253JP_10_f.jpg, https://www.yoox.com/images/items/17/17085253JP_10_r.jpg, https://www.yoox.com/images/items/17/17085253JP_10_d.jpg, https://www.yoox.com/images/items/17/17085253JP_10_e.jpg"
https://www.yoox.com/us/17586038UF/item#dept=shoesmen&queryID=5f76147952834f906d5371ca620bac62,LANVIN,SNEAKERS,$452,Light grey,,"leather, suede effect, brand logo, multicolor pattern, leather backing, laces, round toeline, flat, rubber cleated sole, contains non-textile parts of animal origin, low-tops & trainers","https://www.yoox.com/images/items/17/17586038UF_10_f.jpg, https://www.yoox.com/images/items/17/17586038UF_10_r.jpg, https://www.yoox.com/images/items/17/17586038UF_10_d.jpg, https://www.yoox.com/images/items/17/17586038UF_10_e.jpg"
https://www.yoox.com/us/17770402TL/item#dept=shoesmen&queryID=fcc67b9bad01037a6eafcf25125f0ee9,SANTONI,LACED SHOES,$324,Dark green,"6, US, 6.5, US, 7, US, 8, US, 10, US","leather, no appliqués, solid color, leather lining, round toeline, square heel, rubber sole, contains non-textile parts of animal origin, derby shoes, large sized","https://www.yoox.com/images/items/17/17770402TL_10_f.jpg, https://www.yoox.com/images/items/17/17770402TL_10_r.jpg, https://www.yoox.com/images/items/17/17770402TL_10_d.jpg, https://www.yoox.com/images/items/17/17770402TL_10_e.jpg"
https://www.yoox.com/us/17852635JB/item#dept=shoesmen&queryID=34d255c20f86725810acbe026fb05c74,NEW BALANCE,SNEAKERS,$112,Light grey,"8, US, 8.5, US, 9, US, 9.5, US, 10, US, 10.5, US","suede, shell, brand logo, multicolor, leather lining, lace-up, round toe, flat, rubber cleated sole, contains non-textile parts of animal origin, small sized, low-top sneakers","https://www.yoox.com/images/items/17/17852635JB_10_f.jpg, https://www.yoox.com/images/items/17/17852635JB_10_r.jpg, https://www.yoox.com/images/items/17/17852635JB_10_d.jpg, https://www.yoox.com/images/items/17/17852635JB_10_e.jpg"
https://www.yoox.com/us/17864788AP/item#dept=shoesmen&queryID=9b2fd8590fdad480b70afb61e0a0a740,MOMA,ANKLE BOOTS,$195,Dark brown,"8, US, 13, US","glossed-leather, suede, distressed, no appliqués, solid color, leather lining, lace-up, hook fastenings, round toe, flat, lug sole, contains non-textile parts of animal origin, combat boots","https://www.yoox.com/images/items/17/17864788AP_10_f.jpg, https://www.yoox.com/images/items/17/17864788AP_10_r.jpg, https://www.yoox.com/images/items/17/17864788AP_10_d.jpg, https://www.yoox.com/images/items/17/17864788AP_10_e.jpg"
https://www.yoox.com/us/17753972DO/item#dept=shoesmen&queryID=51326621fbaf7ddba3725e4461303e3e,GIUSEPPE ZANOTTI,SNEAKERS,$216,Black,"7, US, 7.5, US, 8, US, 8.5, US, 9, US, 9.5, US, 10, US, , , , , , ","high-top sneakers, leather, brand logo, multicolor, leather lining, lace-up, round toe, flat, rubber cleated sole, contains non-textile parts of animal origin","https://www.yoox.com/images/items/17/17753972DO_10_f.jpg, https://www.yoox.com/images/items/17/17753972DO_10_r.jpg, https://www.yoox.com/images/items/17/17753972DO_10_d.jpg, https://www.yoox.com/images/items/17/17753972DO_10_e.jpg"
https://www.yoox.com/us/17899370ID/item#dept=shoesmen&queryID=d9381d840ef692b075289b7456443e97,DIEMME,ANKLE BOOTS,$91,White,"7, US, 8, US, 9, US, 11, US, 12, US","pebbled-leather, no appliqués, two-tone, leather lining, elasticized inserts, round toe, square heel, rubber cleated sole, contains non-textile parts of animal origin, calf boots","https://www.yoox.com/images/items/17/17899370ID_10_f.jpg, https://www.yoox.com/images/items/17/17899370ID_10_r.jpg, https://www.yoox.com/images/items/17/17899370ID_10_d.jpg, https://www.yoox.com/images/items/17/17899370ID_10_e.jpg"
https://www.yoox.com/us/17868737HQ/item#dept=shoesmen&queryID=5f76147952834f906d5371ca620bac62,GIOVANNI CONTI,LOAFERS,$123,Black,"7, US, 8, US, 9, US, 10, US","textured-leather, no appliqués, solid color, leather lining, round toe, flat, leather sole, contains non-textile parts of animal origin, monk straps","https://www.yoox.com/images/items/17/17868737HQ_10_f.jpg, https://www.yoox.com/images/items/17/17868737HQ_10_r.jpg, https://www.yoox.com/images/items/17/17868737HQ_10_d.jpg, https://www.yoox.com/images/items/17/17868737HQ_10_e.jpg"
https://www.yoox.com/us/17402186QO/item#dept=shoesmen&queryID=51326621fbaf7ddba3725e4461303e3e,BALDININI,SNEAKERS,$222,Black,"8, US, 9, US, 12, US, 13, US","leather, quilted, brand logo, solid color, leather backing, laces, round toeline, flat, rubber cleated sole, contains non-textile parts of animal origin, low-tops & trainers","https://www.yoox.com/images/items/17/17402186QO_10_f.jpg, https://www.yoox.com/images/items/17/17402186QO_10_r.jpg, https://www.yoox.com/images/items/17/17402186QO_10_d.jpg, https://www.yoox.com/images/items/17/17402186QO_10_e.jpg"
https://www.yoox.com/us/17478891IQ/item#dept=shoesmen&queryID=34d255c20f86725810acbe026fb05c74,DOLCE&GABBANA,LOAFERS,$301,Black,"6, US, 7.5, US","leather, sequins, brand logo, solid colour with appliqués, leather backing, elasticized gores, round toeline, flat, leather sole, contains non-textile parts of animal origin, slippers","https://www.yoox.com/images/items/17/17478891IQ_10_f.jpg, https://www.yoox.com/images/items/17/17478891IQ_10_r.jpg, https://www.yoox.com/images/items/17/17478891IQ_10_d.jpg, https://www.yoox.com/images/items/17/17478891IQ_10_e.jpg"
